,Gender,Age,Annual Income (k),Spending Score (1-100),Email,label
12543,1,26.0,54.0,54.0,darryl.bahringer@gmail.com,0
12544,1,67.0,54.0,53.0,krolfson@flatley.com,0
12546,1,23.0,54.0,52.0,erdman.delaney@halvorson.com,0
12547,1,49.0,54.0,42.0,hraynor@gmail.com,0
12548,1,57.0,54.0,51.0,qluettgen@schroeder.com,0
12550,1,67.0,54.0,41.0,eudora46@rolfson.com,0
12551,1,46.0,54.0,44.0,gregoria32@gmail.com,0
12552,1,21.0,54.0,57.0,etrantow@hotmail.com,0
12553,1,48.0,54.0,46.0,iprice@kutch.com,0
12555,1,22.0,57.0,55.0,leanne.hamill@gmail.com,0
12556,1,34.0,58.0,60.0,geoffrey.stracke@mcdermott.com,0
12557,1,50.0,58.0,46.0,kbayer@lynch.com,0
12558,1,68.0,59.0,55.0,hauck.rachel@yahoo.com,0
12559,1,18.0,59.0,41.0,ohettinger@hickle.net,0
12560,1,48.0,60.0,49.0,neil.wuckert@keebler.com,0
12561,1,40.0,60.0,40.0,whermann@yahoo.com,0
12563,1,24.0,60.0,52.0,davis.conor@hoppe.com,0
12564,1,47.0,60.0,47.0,otha.satterfield@johnston.info,0
12565,1,27.0,60.0,50.0,vbaumbach@marquardt.org,0
12567,1,20.0,61.0,49.0,cassidy97@block.net,0
12568,1,59.0,137.0,83.0,carmen.jakubowski@feeney.com,0
12569,1,23.0,45.0,77.0,breinger@streich.com,0
12570,1,23.0,44.0,94.0,elena83@gmail.com,0
12571,1,24.0,55.0,77.0,osbaldo73@wiegand.com,0
12572,1,53.0,21.0,35.0,koelpin.kacie@yahoo.com,0
12573,1,20.0,34.0,66.0,kody08@schmeler.org,0
12574,1,52.0,23.0,29.0,gordon86@cummerata.com,0
12575,1,35.0,23.0,98.0,cvolkman@yahoo.com,0
12576,1,35.0,24.0,35.0,kohler.rickie@gmail.com,0
12577,1,31.0,25.0,73.0,dawson.towne@larkin.com,0
12578,1,39.0,28.0,78.0,kim.schneider@morissette.com,0
12579,1,29.0,28.0,82.0,fhill@yahoo.com,0
12580,1,45.0,234.0,32.0,jerrod.koelpin@hotmail.com,0
12581,1,35.0,28.0,61.0,joan.johns@gmail.com,0
12582,1,40.0,24.0,31.0,bartell.leopoldo@wisozk.com,0
12583,1,23.0,234.0,87.0,monica98@yahoo.com,0
12584,1,21.0,30.0,73.0,salvatore05@collier.com,0
12585,1,18.0,123.0,92.0,stone44@quigley.com,0
12586,1,21.0,55.0,81.0,douglas.estella@hudson.org,0
12587,1,30.0,34.0,73.0,robin.rohan@gorczany.com,0
12588,1,36.0,37.0,26.0,bartell.jose@ohara.com,0
12589,1,20.0,23.0,75.0,wullrich@gmail.com,0
12590,1,65.0,38.0,35.0,akunde@ebert.net,0
12591,1,24.0,38.0,92.0,huels.sven@gusikowski.info,0
12592,1,48.0,39.0,36.0,morissette.evans@gmail.com,0
12593,1,45.0,39.0,61.0,jstokes@yahoo.com,0
12594,1,49.0,33.0,28.0,zschiller@hotmail.com,0
12595,1,24.0,39.0,65.0,kristian47@lind.org,0
12596,1,50.0,40.0,55.0,bette72@corwin.com,0
12598,1,29.0,40.0,42.0,barton.thompson@cruickshank.biz,0
12599,1,31.0,40.0,42.0,rpfannerstill@gmail.com,0
12600,1,49.0,45.0,52.0,sam14@hirthe.biz,0
12601,1,33.0,42.0,60.0,kristian65@bartoletti.com,0
12602,1,31.0,43.0,54.0,edward.hartmann@hotmail.com,0
12603,1,59.0,43.0,60.0,hoppe.janick@mclaughlin.com,0
12604,1,50.0,43.0,45.0,ullrich.breanna@yahoo.com,0
12605,1,47.0,43.0,41.0,jaskolski.jedediah@lockman.net,0
12606,1,32.0,44.0,50.0,lcrist@gmail.com,0
12607,1,69.0,44.0,46.0,lavada72@gmail.com,0
12608,1,27.0,46.0,51.0,schroeder.toni@gmail.com,0
12610,1,70.0,46.0,56.0,rodriguez.zachariah@berge.com,0
12611,1,19.0,46.0,55.0,green.jordi@jerde.com,0
12613,1,19.0,47.0,67.0,zechariah.hessel@ernser.info,0
12614,1,63.0,55.0,51.0,gschowalter@maggio.com,0
12615,1,18.0,48.0,59.0,yadira60@yahoo.com,0
12616,1,43.0,48.0,50.0,nestor13@fadel.org,0
12617,1,68.0,48.0,48.0,macey.roberts@hotmail.com,0
12619,1,32.0,48.0,47.0,reinger.leonie@yahoo.com,0
12620,1,70.0,49.0,55.0,erna.stamm@yahoo.com,0
12621,1,47.0,123.0,42.0,amclaughlin@bergnaum.com,0
12622,1,60.0,50.0,77.0,lolita08@gmail.com,0
12623,1,60.0,50.0,56.0,borer.rocio@gmail.com,0
12624,1,59.0,54.0,47.0,larkin.april@keebler.info,0
12625,1,26.0,54.0,30.0,meda29@hotmail.com,0
12626,1,67.0,54.0,53.0,tlang@schuppe.com,0
12627,1,40.0,54.0,48.0,cristobal92@gmail.com,0
12628,1,23.0,54.0,52.0,benjamin06@damore.net,0
12629,1,49.0,111.0,42.0,welch.ryan@gmail.com,0
12631,1,38.0,54.0,55.0,wsawayn@gmail.com,0
12632,1,67.0,54.0,41.0,alessandro20@gmail.com,0
12633,1,32.0,54.0,44.0,leo81@christiansen.com,0
12634,1,21.0,54.0,57.0,daphney21@yahoo.com,0
12635,1,48.0,54.0,46.0,bhirthe@mcclure.com,0
12636,1,45.0,222.0,58.0,cloyd.spencer@mcglynn.com,0
12637,1,22.0,57.0,55.0,adolfo.ledner@yahoo.com,0
12638,1,34.0,58.0,60.0,katelin.feeney@wintheiser.com,0
12640,1,68.0,59.0,55.0,cweissnat@yahoo.com,0
12642,1,48.0,60.0,49.0,lind.sven@gmail.com,0
12643,1,40.0,120.0,40.0,hilpert.mozelle@lynch.info,0
12644,1,32.0,60.0,42.0,sunny.conroy@gmail.com,0
12645,1,24.0,60.0,52.0,zheaney@gmail.com,0
12647,1,27.0,60.0,50.0,hfadel@raynor.net,0
12648,1,34.0,61.0,42.0,marion.towne@yahoo.com,0
12649,1,20.0,45.0,49.0,hoeger.garry@gmail.com,0
12650,1,24.0,60.0,52.0,everette30@schneider.com,0
12651,1,19.0,61.0,76.0,gabriel72@gmail.com,0
12652,1,19.0,21.0,35.0,chandler.hagenes@bashirian.biz,0
12654,1,19.0,23.0,29.0,astrid69@bailey.com,0
12655,1,19.0,23.0,98.0,nadia.reilly@yahoo.com,0
12656,1,19.0,24.0,35.0,tomasa36@volkman.com,0
12657,1,19.0,24.0,73.0,rodriguez.victoria@runolfsdottir.com,0
12659,1,19.0,28.0,50.0,leonora.block@hotmail.com,0
12660,1,19.0,28.0,32.0,ycummings@gmail.com,0
12661,1,19.0,28.0,61.0,lruecker@hotmail.com,0
12662,1,19.0,61.0,31.0,amueller@spinka.net,0
12663,1,19.0,222.0,87.0,wellington.koelpin@hotmail.com,0
12664,1,19.0,30.0,73.0,lea15@yahoo.com,0
12665,1,19.0,33.0,92.0,maegan.ziemann@medhurst.net,0
12666,1,19.0,111.0,81.0,kelley.steuber@nolan.net,0
12667,1,19.0,34.0,73.0,yadira12@schroeder.com,0
12668,1,19.0,37.0,26.0,lenna.veum@gmail.com,0
12669,1,19.0,37.0,75.0,ggorczany@gmail.com,0
12670,1,19.0,38.0,35.0,maximilian.sporer@gleason.info,0
12671,1,19.0,38.0,92.0,darron.tremblay@gmail.com,0
12672,1,19.0,39.0,36.0,peggie87@hotmail.com,0
12673,1,19.0,39.0,61.0,elvie.thiel@fay.info,0
12674,1,19.0,100.0,28.0,cordia58@hotmail.com,0
12675,1,19.0,39.0,65.0,jayde33@gerlach.org,0
12676,1,19.0,40.0,55.0,hoeger.ofelia@rodriguez.net,0
12677,1,19.0,123.0,47.0,emmanuel12@halvorson.com,0
12678,1,19.0,40.0,42.0,yundt.bernice@yahoo.com,0
12679,1,19.0,40.0,42.0,lmetz@yahoo.com,0
12680,1,19.0,42.0,52.0,hjohnston@gmail.com,0
12681,1,19.0,42.0,60.0,jaylon21@becker.com,0
12682,1,19.0,43.0,54.0,carey.swift@hotmail.com,0
12683,1,19.0,43.0,60.0,lysanne49@hotmail.com,0
12684,1,19.0,43.0,45.0,tjohnston@hotmail.com,0
12685,1,19.0,43.0,41.0,reichel.tyshawn@gmail.com,0
12687,1,19.0,44.0,46.0,sally.runolfsdottir@bernier.com,0
12688,1,19.0,46.0,51.0,hilbert.steuber@yahoo.com,0
12689,1,19.0,46.0,46.0,valerie46@shields.com,0
12690,1,19.0,46.0,56.0,fking@little.org,0
12691,1,19.0,46.0,55.0,green.brandt@yahoo.com,0
12692,1,19.0,47.0,52.0,cshanahan@quitzon.com,0
12693,1,19.0,47.0,59.0,ikuvalis@hammes.com,0
12694,1,19.0,48.0,51.0,bud07@feest.org,0
12695,1,19.0,48.0,59.0,rhomenick@hotmail.com,0
12696,1,19.0,48.0,50.0,rahul.christiansen@hotmail.com,0
12697,1,19.0,48.0,48.0,elizabeth.beer@yahoo.com,0
12698,1,19.0,48.0,59.0,sallie.goodwin@kassulke.info,0
12699,1,19.0,48.0,47.0,ivy.huels@bednar.biz,0
12700,1,19.0,49.0,55.0,brooke.conn@gmail.com,0
12701,1,19.0,49.0,42.0,vfritsch@hamill.com,0
12702,1,19.0,50.0,49.0,jones.christop@legros.org,0
12703,1,19.0,50.0,56.0,wsanford@grimes.org,0
12704,1,19.0,54.0,47.0,tobin68@yahoo.com,0
12705,1,19.0,54.0,54.0,orland91@prohaska.com,0
12706,1,19.0,54.0,53.0,rolfson.allan@weimann.info,0
12707,1,19.0,222.0,48.0,maximilian27@satterfield.com,0
12708,1,19.0,54.0,52.0,ybaumbach@yahoo.com,0
12709,1,19.0,54.0,42.0,zita.bergnaum@gmail.com,0
12710,1,19.0,54.0,51.0,clyde03@gmail.com,0
12711,1,19.0,54.0,55.0,jkuhic@gmail.com,0
12712,1,19.0,54.0,50.0,parisian.brain@bartoletti.com,0
12713,1,19.0,54.0,44.0,margarete00@yahoo.com,0
12714,1,19.0,54.0,57.0,qcarroll@hotmail.com,0
12715,1,19.0,54.0,46.0,schuster.brayan@friesen.biz,0
12716,1,19.0,57.0,58.0,sabrina04@thiel.info,0
12717,1,19.0,57.0,55.0,daniel.sabina@gmail.com,0
12718,1,19.0,58.0,60.0,ottis53@hotmail.com,0
12720,1,19.0,59.0,55.0,ltowne@breitenberg.com,0
12721,1,19.0,59.0,41.0,else85@hotmail.com,0
12722,1,19.0,60.0,49.0,asia.mante@rutherford.com,0
12723,1,19.0,61.0,40.0,bernhard.elenor@johnston.com,0
12724,1,19.0,60.0,42.0,friesen.lila@hodkiewicz.com,0
12725,1,19.0,60.0,52.0,powlowski.alan@yahoo.com,0
12726,1,19.0,60.0,47.0,wilson77@gmail.com,0
12727,1,19.0,60.0,50.0,alta.bins@yahoo.com,0
12728,1,19.0,61.0,42.0,alverta48@hotmail.com,0
12729,1,19.0,61.0,49.0,ortiz.wilbert@hotmail.com,0
12730,1,19.0,62.0,41.0,noelia.gaylord@torp.biz,0
12731,1,19.0,62.0,48.0,daugherty.jaleel@hotmail.com,0
12732,1,19.0,62.0,59.0,barry.white@hotmail.com,0
12733,1,19.0,62.0,55.0,ardith53@simonis.biz,0
12734,1,19.0,62.0,56.0,xhoeger@metz.com,0
12735,1,19.0,62.0,42.0,bechtelar.isai@hotmail.com,0
12736,1,19.0,63.0,50.0,johnston.freddie@rutherford.net,0
12737,1,19.0,63.0,46.0,selmer.oconnell@gmail.com,0
12738,1,19.0,63.0,43.0,isac.robel@buckridge.com,0
12739,1,19.0,63.0,48.0,garrick18@yahoo.com,0
12740,1,19.0,63.0,52.0,qmcdermott@olson.com,0
12741,1,19.0,63.0,54.0,tschmeler@johns.com,0
12742,1,19.0,64.0,42.0,layla.labadie@rohan.com,0
12744,1,19.0,65.0,48.0,lisa04@hotmail.com,0
12745,1,19.0,65.0,50.0,upaucek@spinka.com,0
12746,1,19.0,65.0,43.0,dejah66@bechtelar.com,0
12747,1,19.0,65.0,59.0,delphine13@hotmail.com,0
12748,1,19.0,67.0,43.0,armstrong.karlie@gmail.com,0
12749,1,19.0,67.0,57.0,hamill.madisyn@barton.net,0
12750,1,19.0,67.0,56.0,botsford.erik@hotmail.com,0
12751,1,19.0,67.0,50.0,lyric42@hotmail.com,0
12752,1,19.0,69.0,58.0,gerhard95@yahoo.com,0
12753,1,19.0,69.0,91.0,blick.francesco@yahoo.com,0
12754,1,19.0,70.0,29.0,reichert.freddy@crist.net,0
12755,1,19.0,70.0,77.0,maribel.gleichner@bechtelar.org,0
12756,1,19.0,71.0,35.0,maurice87@stokes.biz,0
12757,1,19.0,71.0,95.0,wschmitt@gmail.com,0
12758,1,19.0,71.0,75.0,carroll27@johns.biz,0
12759,1,19.0,71.0,75.0,tom69@yahoo.com,0
12760,1,19.0,72.0,34.0,jessy73@yahoo.com,0
12761,1,19.0,72.0,71.0,donavon.weber@heaney.org,0
12762,1,19.0,73.0,88.0,marjory.spinka@yahoo.com,0
12763,1,19.0,73.0,73.0,smith.kameron@hotmail.com,0
12764,1,19.0,74.0,72.0,trevion46@heller.com,0
12765,1,19.0,61.0,93.0,anais28@gmail.com,0
12766,1,19.0,76.0,40.0,terrance80@murray.com,0
12768,1,19.0,77.0,97.0,jacobs.sienna@hotmail.com,0
12769,1,19.0,77.0,36.0,lang.jess@gmail.com,0
12770,1,19.0,77.0,74.0,linwood11@walsh.info,0
12771,1,19.0,78.0,22.0,pschaefer@monahan.com,0
12772,1,19.0,78.0,90.0,farrell.fritz@lesch.com,0
12773,1,19.0,78.0,88.0,bailey13@marvin.com,0
12774,1,19.0,78.0,76.0,bernard.rempel@heller.net,0
12775,1,19.0,78.0,89.0,curtis.spinka@gmail.com,0
12776,1,19.0,78.0,78.0,wgoyette@hotmail.com,0
12777,1,19.0,78.0,73.0,juvenal37@gerhold.com,0
12778,1,19.0,79.0,35.0,bartell.stephany@hintz.net,0
12779,1,19.0,79.0,83.0,yoreilly@crona.com,0
12780,1,19.0,81.0,93.0,qdubuque@kirlin.com,0
12781,1,19.0,85.0,26.0,reilly.dessie@altenwerth.com,0
12782,1,19.0,85.0,75.0,reinger.price@oberbrunner.com,0
12783,1,19.0,86.0,95.0,assunta.terry@gorczany.com,0
12784,1,19.0,87.0,27.0,flavie58@gmail.com,0
12785,1,19.0,87.0,63.0,goodwin.brody@gmail.com,0
12786,1,19.0,87.0,75.0,zakary52@okuneva.com,0
12788,1,19.0,88.0,86.0,asia64@hotmail.com,0
12789,1,19.0,88.0,69.0,tmertz@koepp.info,0
12790,1,19.0,93.0,90.0,vance.muller@yahoo.com,0
12791,1,19.0,97.0,32.0,ethel.schaden@hotmail.com,0
12792,1,19.0,97.0,86.0,stracke.casey@hotmail.com,0
12793,1,19.0,98.0,88.0,tcormier@hotmail.com,0
12794,1,19.0,99.0,39.0,marlon46@gmail.com,0
12796,1,19.0,101.0,24.0,gislason.leora@hotmail.com,0
12797,1,19.0,101.0,68.0,weissnat.sid@gmail.com,0
12798,1,19.0,103.0,85.0,gwendolyn53@yahoo.com,0
12799,1,19.0,103.0,23.0,mario.strosin@yahoo.com,0
12800,1,19.0,103.0,69.0,hartmann.providenci@hotmail.com,0
12801,1,19.0,113.0,91.0,arden.kulas@hotmail.com,0
12802,1,19.0,120.0,79.0,iferry@conn.com,0
12803,1,19.0,126.0,28.0,franecki.alanis@leannon.com,0
12804,1,19.0,126.0,74.0,jerald.jacobi@bahringer.com,0
12805,1,19.0,137.0,83.0,turcotte.crystal@schmidt.com,0
12806,1,19.0,45.0,77.0,zwalter@hotmail.com,0
12807,1,19.0,44.0,94.0,cordia23@bechtelar.com,0
12808,1,19.0,55.0,77.0,kuhn.therese@green.com,0
12809,1,19.0,21.0,35.0,jveum@graham.com,0
12810,1,19.0,34.0,66.0,thompson.issac@ryan.net,0
12811,1,19.0,23.0,29.0,angelo64@crona.com,0
12812,1,19.0,23.0,98.0,antonio51@bartoletti.com,0
12813,1,19.0,24.0,35.0,clarabelle.feeney@homenick.net,0
12814,1,19.0,24.0,73.0,hahn.joanie@gmail.com,0
12815,1,19.0,25.0,73.0,pgusikowski@gmail.com,0
12816,1,19.0,28.0,82.0,cordie40@yahoo.com,0
12817,1,19.0,28.0,32.0,damion81@gmail.com,0
12818,1,19.0,28.0,61.0,tkassulke@gmail.com,0
12819,1,19.0,24.0,31.0,marjory.johnson@ziemann.net,0
12820,1,19.0,29.0,87.0,prosacco.kayla@hotmail.com,0
12821,1,19.0,30.0,73.0,alysa26@yahoo.com,0
12822,1,19.0,123.0,92.0,jewel.dare@mitchell.com,0
12823,1,19.0,33.0,81.0,beier.lafayette@abshire.com,0
12824,1,19.0,34.0,73.0,reichert.ivy@yahoo.com,0
12825,1,19.0,37.0,26.0,daltenwerth@gmail.com,0
12826,1,19.0,23.0,75.0,astrid23@hackett.com,0
12827,1,19.0,38.0,35.0,kgutkowski@gmail.com,0
12828,1,19.0,38.0,92.0,wschuster@goyette.com,0
12829,1,19.0,39.0,36.0,pearlie29@hotmail.com,0
12830,1,19.0,39.0,61.0,jakubowski.newton@yahoo.com,0
12831,1,19.0,33.0,28.0,barney98@rowe.com,0
12832,1,19.0,39.0,65.0,kiel58@gmail.com,0
12833,1,19.0,40.0,55.0,karine.robel@gmail.com,0
12834,1,19.0,40.0,47.0,lehner.harvey@gibson.com,0
12835,1,19.0,40.0,42.0,lukas67@crona.org,0
12836,1,19.0,40.0,42.0,michel45@yahoo.com,0
12837,1,19.0,45.0,52.0,hector.ryan@rice.org,0
12838,1,19.0,43.0,54.0,gonzalo.kemmer@wilderman.org,0
12839,1,19.0,43.0,60.0,tyshawn36@stamm.org,0
12840,1,19.0,43.0,45.0,orn.meagan@yahoo.com,0
12841,1,19.0,61.0,41.0,tcasper@gmail.com,0
12842,1,19.0,44.0,50.0,chadd67@witting.com,0
12843,1,19.0,44.0,46.0,kertzmann.horace@feeney.biz,0
12844,1,19.0,46.0,51.0,tvonrueden@hotmail.com,0
12845,1,19.0,46.0,46.0,phoebe.effertz@yahoo.com,0
12846,1,19.0,46.0,56.0,sandy.connelly@hotmail.com,0
12847,1,19.0,46.0,55.0,howell.tyson@gottlieb.com,0
12848,1,19.0,47.0,52.0,xcorkery@walker.biz,0
12849,1,19.0,47.0,59.0,robel.lemuel@rohan.net,0
12850,1,19.0,55.0,51.0,tate.trantow@yahoo.com,0
12851,1,19.0,48.0,59.0,moises.vonrueden@yahoo.com,0
12852,1,19.0,48.0,50.0,jkessler@smitham.com,0
12853,1,19.0,48.0,48.0,bill15@hotmail.com,0
12854,1,19.0,48.0,59.0,jayson77@gmail.com,0
12855,1,19.0,48.0,47.0,qfeil@yahoo.com,0
12856,1,19.0,49.0,55.0,bosco.joanne@gmail.com,0
12857,1,19.0,123.0,42.0,joannie80@yahoo.com,0
12858,1,19.0,50.0,49.0,charley.terry@yahoo.com,0
12859,1,19.0,50.0,56.0,lwyman@yahoo.com,0
12860,1,19.0,54.0,47.0,nicolas.petra@oreilly.com,0
12861,1,19.0,54.0,54.0,kylee30@franecki.com,0
12862,1,19.0,54.0,53.0,mclaughlin.sienna@hotmail.com,0
12863,1,19.0,54.0,48.0,quigley.foster@tremblay.biz,0
12864,1,19.0,54.0,52.0,curt26@lehner.net,0
12865,1,19.0,111.0,42.0,rempel.reyna@schuppe.com,0
12866,1,19.0,54.0,51.0,meggie.ortiz@gmail.com,0
12867,1,19.0,54.0,55.0,jarred33@yahoo.com,0
12868,1,19.0,54.0,41.0,micaela22@bergstrom.com,0
12869,1,19.0,54.0,44.0,green.mathew@pouros.net,0
12870,1,19.0,54.0,57.0,zhayes@torp.com,0
12871,1,19.0,54.0,46.0,pbraun@yahoo.com,0
12872,1,19.0,222.0,58.0,awehner@gmail.com,0
12873,1,19.0,57.0,55.0,williamson.alfredo@cummings.info,0
12874,1,19.0,58.0,46.0,mcarter@heller.info,0
12875,1,19.0,59.0,55.0,becker.lillian@watsica.com,0
12876,1,19.0,59.0,41.0,mark.pacocha@yahoo.com,0
12877,1,19.0,60.0,49.0,don.hayes@feeney.com,0
12878,1,19.0,60.0,40.0,arvilla50@ohara.com,0
12879,1,19.0,60.0,42.0,jazmin.stiedemann@yahoo.com,0
12880,1,19.0,60.0,50.0,kuhic.antonette@hotmail.com,0
12881,1,19.0,60.0,47.0,lonnie82@vonrueden.com,0
12882,1,19.0,60.0,50.0,leopold.cummings@pouros.info,0
12883,1,19.0,61.0,42.0,lottie74@gleichner.biz,0
12884,1,19.0,45.0,49.0,anibal39@gmail.com,0
12885,1,19.0,62.0,41.0,tyra.stokes@hotmail.com,0
12886,1,19.0,62.0,48.0,andres.waters@gmail.com,0
12887,1,19.0,62.0,59.0,destini.green@hotmail.com,0
12888,1,19.0,62.0,55.0,qmohr@yahoo.com,0
12889,1,19.0,62.0,56.0,raul.kutch@gmail.com,0
12890,1,19.0,62.0,42.0,maiya.yundt@gmail.com,0
12891,1,19.0,54.0,50.0,rmcdermott@hoppe.com,0
12892,1,19.0,63.0,46.0,djohnson@gmail.com,0
12893,1,19.0,63.0,43.0,mattie.willms@gmail.com,0
12894,1,19.0,63.0,48.0,lschultz@yahoo.com,0
12895,1,19.0,63.0,52.0,ohayes@hotmail.com,0
12896,1,19.0,63.0,54.0,aliza80@russel.com,0
12897,1,19.0,64.0,42.0,julie.hansen@gmail.com,0
12898,1,19.0,64.0,46.0,laron86@mcdermott.net,0
12899,1,19.0,65.0,48.0,pprice@hotmail.com,0
12900,1,19.0,65.0,50.0,bryana.lakin@blanda.com,0
12901,1,19.0,65.0,43.0,rolfson.nelson@gmail.com,0
12902,1,19.0,65.0,59.0,harber.darrick@lakin.com,0
12903,1,19.0,67.0,43.0,ykuhlman@yahoo.com,0
12904,1,19.0,67.0,57.0,zhuels@wuckert.com,0
12905,1,19.0,67.0,56.0,cruz90@yahoo.com,0
12906,1,19.0,67.0,40.0,marks.rossie@yahoo.com,0
12907,1,19.0,44.0,58.0,mparisian@bradtke.com,0
12908,1,19.0,69.0,91.0,marilou21@gmail.com,0
12909,1,19.0,70.0,29.0,simone89@feest.com,0
12910,1,19.0,70.0,77.0,stamm.abel@hotmail.com,0
12911,1,19.0,71.0,35.0,stoltenberg.darien@gmail.com,0
12912,1,19.0,71.0,95.0,fschowalter@mayert.com,0
12913,1,19.0,71.0,75.0,kennedy.quitzon@yahoo.com,0
12914,1,19.0,71.0,75.0,daniel.robin@gmail.com,0
12915,1,19.0,72.0,34.0,molly.champlin@hotmail.com,0
12916,1,19.0,72.0,71.0,rudy67@hotmail.com,0
12917,1,19.0,73.0,88.0,rowe.amy@lubowitz.org,0
12918,1,19.0,73.0,73.0,obashirian@dickens.biz,0
12919,1,19.0,74.0,72.0,unique85@koepp.com,0
12920,1,19.0,75.0,93.0,harber.brooks@gmail.com,0
12921,1,19.0,76.0,40.0,darrick64@blanda.com,0
12922,1,19.0,76.0,87.0,francisca06@hotmail.com,0
12923,1,19.0,77.0,97.0,jkerluke@stehr.com,0
12924,1,19.0,77.0,36.0,reichel.richmond@hotmail.com,0
12925,1,19.0,77.0,74.0,cveum@johns.com,0
12926,1,19.0,78.0,22.0,green.shana@lowe.biz,0
12927,1,19.0,230.0,90.0,asenger@bogan.net,0
12928,1,19.0,78.0,88.0,leonora.ziemann@jakubowski.info,0
12929,1,19.0,78.0,76.0,sydnie93@hotmail.com,0
12930,1,19.0,78.0,89.0,wilfrid.emard@yahoo.com,0
12931,1,19.0,78.0,78.0,josie.hegmann@auer.com,0
12932,1,19.0,78.0,73.0,ldenesik@hotmail.com,0
12933,1,19.0,79.0,35.0,hagenes.paxton@gmail.com,0
12934,1,19.0,79.0,83.0,lurline.feest@bogan.com,0
12935,1,19.0,81.0,93.0,darby.hickle@roberts.info,0
12936,1,19.0,85.0,26.0,sherwood.welch@bartell.com,0
12937,1,19.0,85.0,75.0,irwin68@gmail.com,0
12938,1,19.0,86.0,95.0,tyshawn.kshlerin@yundt.info,0
12939,1,19.0,87.0,27.0,noelia.gusikowski@hotmail.com,0
12940,1,19.0,87.0,63.0,triston83@keeling.com,0
12941,1,19.0,87.0,75.0,white.corene@daniel.biz,0
12942,1,19.0,87.0,92.0,ohara.bernita@gmail.com,0
12943,1,19.0,88.0,86.0,etorphy@gmail.com,0
12944,1,19.0,88.0,69.0,qkshlerin@wyman.com,0
12945,1,19.0,93.0,90.0,marguerite.jakubowski@koepp.com,0
12946,1,19.0,97.0,32.0,liana89@yahoo.com,0
12947,1,19.0,97.0,86.0,connelly.iliana@yahoo.com,0
12948,1,19.0,98.0,88.0,turner.lizzie@hotmail.com,0
12949,1,19.0,99.0,39.0,mann.flossie@kilback.org,0
12950,1,50.0,99.0,97.0,dbradtke@heaney.com,0
12951,1,54.0,101.0,24.0,eadams@yahoo.com,0
12952,1,28.0,101.0,68.0,ysipes@kemmer.com,0
12953,1,36.0,103.0,85.0,pyost@zboncak.com,0
12954,1,34.0,103.0,23.0,marcelino35@bahringer.org,0
12955,1,32.0,55.0,69.0,penelope71@johns.com,0
12956,1,38.0,113.0,91.0,melba.kerluke@yahoo.com,0
12957,1,23.0,120.0,79.0,howe.kiley@boyle.com,0
12958,1,45.0,126.0,28.0,considine.ronaldo@hotmail.com,0
12959,1,32.0,145.0,74.0,bernier.myah@hotmail.com,0
12960,1,59.0,137.0,83.0,ignacio.marvin@hotmail.com,0
12961,1,29.0,120.0,39.0,bailey.jordan@erdman.com,0
12962,1,31.0,130.0,40.0,kaleigh41@gmail.com,0
12963,1,53.0,21.0,35.0,vkoss@yahoo.com,0
12964,1,20.0,21.0,66.0,cydney.rowe@hotmail.com,0
12965,1,52.0,23.0,29.0,cruickshank.lottie@gmail.com,0
12966,1,35.0,23.0,98.0,adolfo.orn@ruecker.com,0
12967,1,31.0,24.0,35.0,libby.cummings@west.com,0
12968,1,25.0,24.0,73.0,vjacobi@welch.com,0
12969,1,31.0,25.0,73.0,carrie37@yahoo.com,0
12970,1,29.0,28.0,82.0,anibal.tillman@hotmail.com,0
12971,1,45.0,28.0,32.0,maia38@gmail.com,0
12972,1,35.0,28.0,50.0,donnelly.amparo@hotmail.com,0
12973,1,40.0,29.0,31.0,jerrod56@pagac.com,0
12974,1,23.0,29.0,87.0,mwuckert@hotmail.com,0
12975,1,21.0,30.0,73.0,germaine.torphy@yahoo.com,0
12976,1,18.0,33.0,92.0,hahn.koby@hotmail.com,0
12977,1,21.0,33.0,81.0,mike.bergnaum@hotmail.com,0
12978,1,30.0,34.0,73.0,waelchi.jerod@gmail.com,0
12979,1,36.0,37.0,26.0,morar.patrick@russel.net,0
12980,1,20.0,37.0,75.0,cfeeney@stracke.com,0
12981,1,65.0,38.0,35.0,king.samanta@yahoo.com,0
12982,1,24.0,38.0,92.0,graham.liam@keebler.com,0
12983,1,48.0,39.0,36.0,kwhite@yost.net,0
12984,1,45.0,39.0,61.0,crystal26@dickinson.com,0
12985,1,21.0,39.0,28.0,fkuphal@yahoo.com,0
12986,1,24.0,230.0,65.0,helga.schaden@schamberger.org,0
12987,1,50.0,40.0,55.0,ziemann.jevon@jacobson.info,0
12988,1,27.0,40.0,47.0,lind.kayleigh@gmail.com,0
12989,1,29.0,40.0,42.0,unicolas@schneider.info,0
12990,1,31.0,40.0,42.0,baylee27@mayert.com,0
12991,1,49.0,42.0,52.0,dicki.eleanore@hotmail.com,0
12992,1,33.0,42.0,60.0,zieme.conner@nader.net,0
12993,1,31.0,43.0,54.0,vcrist@yahoo.com,0
12994,1,59.0,43.0,60.0,russell.beier@medhurst.org,0
12995,1,50.0,43.0,45.0,pamela11@pfeffer.com,0
12996,1,47.0,43.0,41.0,lprohaska@gmail.com,0
12997,1,32.0,44.0,50.0,rosemary.ferry@gmail.com,0
12999,1,56.0,46.0,51.0,elmer57@gmail.com,0
